ID;Condição;Chutes;Chutes a gol;Posse de bola;Passes;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios
7490;Visitante;13;7;44%;398;12;1;0;4;3
7491;Mandante;11;5;39%;309;26;3;0;0;3
7491;Visitante;6;5;61%;473;23;4;1;0;5
7497;Mandante;16;5;55%;506;18;3;0;0;8
7497;Visitante;10;3;45%;439;8;1;0;1;2
7494;Mandante;5;1;45%;316;19;3;0;0;2
7494;Visitante;14;4;55%;368;19;4;1;2;5
7493;Mandante;7;3;37%;290;17;2;0;1;8
7493;Visitante;20;8;63%;470;13;1;0;0;7
7496;Mandante;18;6;39%;288;25;1;0;0;5
7496;Visitante;9;5;61%;439;19;2;0;1;3
7498;Mandante;12;5;63%;512;9;2;0;1;11
7498;Visitante;9;4;37%;318;20;3;0;1;5
7495;Mandante;15;6;60%;410;15;1;0;1;5
7495;Visitante;8;2;40%;279;22;1;0;5;3
7499;Mandante;9;4;52%;427;13;3;0;1;8
7499;Visitante;13;2;48%;419;16;3;0;1;3
7503;Mandante;17;1;65%;508;10;2;1;8;13
7503;Visitante;8;2;35%;277;10;1;1;1;6
7500;Mandante;15;5;47%;346;10;0;1;1;7
7500;Visitante;10;2;53%;397;18;3;0;4;2
7502;Mandante;13;4;34%;258;30;4;0;4;4
7502;Visitante;13;4;66%;501;16;6;0;2;3
7501;Mandante;10;3;44%;445;17;4;0;0;4
7501;Visitante;12;3;56%;550;14;7;0;1;3
7504;Mandante;8;3;51%;332;18;3;0;3;4
7504;Visitante;16;2;49%;326;25;4;0;3;5
7505;Mandante;21;5;40%;330;11;2;0;2;6
7505;Visitante;5;4;60%;515;15;5;0;1;5
7506;Mandante;18;8;56%;430;22;3;0;0;6
7506;Visitante;7;3;44%;346;14;2;0;4;4
7508;Mandante;19;4;71%;611;12;2;0;1;7
7508;Visitante;6;2;29%;256;17;4;0;0;2
7507;Mandante;16;7;61%;542;18;0;0;3;4
7507;Visitante;3;0;39%;345;16;2;0;2;5
7509;Mandante;19;2;64%;447;15;2;0;3;5
7509;Visitante;7;3;36%;262;24;1;0;4;4
7510;Mandante;15;8;45%;396;13;1;0;0;5
7510;Visitante;17;5;55%;461;9;0;0;4;7
7513;Mandante;23;11;62%;539;11;2;0;0;10
7513;Visitante;7;3;38%;341;15;3;0;1;0
7512;Mandante;5;1;24%;212;19;3;2;0;0
7512;Visitante;11;4;76%;672;14;3;0;2;5
7511;Mandante;14;2;55%;392;21;4;0;2;7
7511;Visitante;14;6;45%;312;17;4;0;3;8
7515;Mandante;18;7;47%;318;20;6;0;2;6
7515;Visitante;5;2;53%;354;24;4;1;3;4
7514;Mandante;13;5;47%;458;13;2;0;1;6
7514;Visitante;14;5;53%;513;6;1;1;1;10
7517;Mandante;18;4;51%;349;12;1;0;1;10
7517;Visitante;10;4;49%;364;14;2;0;1;5
7518;Mandante;20;4;56%;440;22;3;0;0;8
7518;Visitante;11;4;44%;359;18;5;0;0;2
7516;Mandante;15;5;59%;489;14;1;0;2;2
7516;Visitante;6;2;41%;359;13;2;0;0;3
7519;Mandante;12;5;46%;409;19;1;0;2;7
7519;Visitante;10;2;54%;458;20;2;0;2;4
7522;Mandante;12;2;43%;339;22;2;0;3;5
7522;Visitante;16;3;57%;442;14;2;0;1;9
7520;Mandante;11;2;52%;427;15;2;1;0;3
7520;Visitante;17;6;48%;410;23;3;0;4;4
7521;Mandante;12;4;49%;376;16;2;1;3;10
7521;Visitante;8;2;51%;386;24;3;0;2;4
7523;Mandante;9;3;34%;266;22;4;0;0;4
7523;Visitante;22;7;66%;493;8;2;0;5;11
7524;Mandante;16;7;48%;420;20;6;0;1;4
7524;Visitante;8;3;52%;444;14;1;0;2;6
7526;Mandante;13;2;59%;438;9;1;0;3;6
7526;Visitante;13;5;41%;321;13;0;1;0;8
7525;Mandante;12;4;40%;333;13;2;0;1;1
7525;Visitante;5;1;60%;472;18;3;2;3;9
7528;Mandante;8;3;51%;441;14;2;0;4;3
7528;Visitante;7;0;49%;427;17;2;0;3;1
7527;Mandante;16;11;65%;544;12;2;0;3;4
7527;Visitante;10;3;35%;285;21;2;0;0;2
7529;Mandante;14;2;58%;415;16;4;0;5;2
7529;Visitante;13;4;42%;293;24;3;0;1;4
7532;Mandante;15;3;55%;485;10;1;0;2;11
7532;Visitante;12;2;45%;422;17;2;0;0;4
7530;Mandante;19;6;52%;437;19;2;0;0;9
7530;Visitante;16;3;48%;419;16;2;0;1;5
7531;Mandante;18;7;49%;428;18;2;0;1;8
7531;Visitante;10;1;51%;444;14;4;0;0;5
7535;Mandante;24;9;48%;339;13;0;0;3;9
7535;Visitante;1;1;52%;370;20;6;0;0;2
7534;Mandante;18;7;43%;387;17;2;0;0;9
7534;Visitante;16;4;57%;527;14;3;0;0;4
7533;Mandante;13;7;54%;470;18;2;0;2;6
7533;Visitante;16;1;46%;409;15;1;0;4;8
7539;Mandante;8;2;35%;246;19;2;0;1;3
7539;Visitante;10;2;65%;445;22;4;0;2;7
7537;Mandante;17;6;59%;450;17;2;0;2;7
7537;Visitante;5;0;41%;302;12;1;0;1;6
7536;Mandante;13;7;56%;478;23;2;0;1;3
7536;Visitante;6;1;44%;390;9;1;0;2;1
7538;Mandante;18;8;36%;283;22;2;0;1;7
7538;Visitante;13;6;64%;502;13;1;0;1;6
7540;Mandante;21;9;41%;354;19;4;1;0;9
7540;Visitante;16;4;59%;508;15;1;0;0;8
7541;Mandante;17;3;65%;530;19;3;0;5;10
7541;Visitante;13;5;35%;285;18;4;0;2;4
7545;Mandante;24;7;56%;540;10;6;0;0;8
7545;Visitante;9;5;44%;429;9;3;0;0;6
7543;Mandante;13;3;39%;347;15;2;0;0;7
7543;Visitante;19;7;61%;544;20;4;0;1;9
7547;Mandante;9;3;49%;394;17;4;1;0;5
7547;Visitante;9;3;51%;387;18;5;0;2;14
7546;Mandante;22;3;63%;477;12;3;0;1;8
7546;Visitante;10;3;37%;291;17;1;1;1;4
7544;Mandante;10;3;47%;382;19;2;0;3;1
7544;Visitante;15;3;53%;407;21;1;1;2;4
7542;Mandante;12;1;68%;581;13;2;0;0;9
7542;Visitante;14;2;32%;276;13;1;0;1;4
7549;Mandante;14;5;57%;475;13;1;0;4;5
7549;Visitante;10;4;43%;359;16;3;0;2;4
7548;Mandante;18;7;69%;514;14;2;0;7;7
7548;Visitante;8;3;31%;237;21;3;1;1;5
7550;Mandante;16;5;55%;445;17;3;1;1;6
7550;Visitante;11;3;45%;386;17;1;1;0;1
7551;Mandante;13;4;48%;379;15;4;0;0;5
7551;Visitante;10;1;52%;397;17;3;0;2;10
7554;Mandante;13;1;56%;485;17;2;1;1;6
7554;Visitante;8;1;44%;390;11;2;0;4;3
7557;Mandante;10;3;53%;560;11;2;0;1;7
7557;Visitante;3;1;47%;507;15;4;0;0;5
7552;Mandante;13;0;46%;341;18;4;0;0;7
7552;Visitante;17;3;54%;394;15;1;0;3;8
7559;Mandante;8;3;49%;420;21;3;0;5;1
7559;Visitante;12;3;51%;443;21;1;0;0;1
7553;Mandante;16;4;42%;339;14;1;1;2;5
7553;Visitante;8;1;58%;458;15;2;0;3;6
7556;Mandante;11;4;42%;300;15;5;0;3;4
7556;Visitante;22;6;58%;400;19;2;0;0;8
7555;Mandante;10;1;46%;354;11;0;0;2;5
7555;Visitante;7;1;54%;432;23;3;0;3;1
7558;Mandante;25;8;59%;457;11;2;0;3;10
7558;Visitante;16;3;41%;334;6;2;0;0;2
7563;Mandante;7;4;28%;269;23;0;0;2;3
7563;Visitante;11;2;72%;702;7;4;0;1;2
7560;Mandante;11;3;60%;549;12;0;0;0;4
7560;Visitante;6;1;40%;362;18;1;0;1;4
7561;Mandante;12;7;43%;392;15;1;0;0;3
7561;Visitante;20;7;57%;511;11;1;0;2;5
7562;Mandante;17;5;58%;526;13;4;0;0;6
7562;Visitante;2;1;42%;396;17;4;1;1;2
7569;Mandante;26;11;65%;607;12;3;0;2;12
7569;Visitante;8;5;35%;335;18;4;1;1;2
7565;Mandante;15;6;43%;351;17;1;0;1;4
7565;Visitante;9;3;57%;474;5;4;0;0;4
7564;Mandante;20;11;57%;510;15;1;0;2;4
7564;Visitante;14;5;43%;389;19;1;0;1;0
7566;Mandante;16;8;55%;497;15;0;0;2;3
7566;Visitante;6;1;45%;416;4;0;1;1;6
7568;Mandante;18;9;53%;379;12;1;0;3;6
7568;Visitante;8;5;47%;349;16;2;0;1;1
7567;Mandante;15;3;72%;598;14;4;0;1;5
7567;Visitante;8;2;28%;235;9;1;0;0;5
7576;Mandante;17;7;45%;431;8;3;0;1;4
7576;Visitante;11;5;55%;513;9;2;0;3;5
7571;Mandante;;;;;;;;;
7571;Visitante;;;;;;;;;
7573;Mandante;12;4;52%;424;14;2;0;1;7
7573;Visitante;10;1;48%;403;10;1;0;1;2
7574;Mandante;11;4;59%;614;10;1;0;1;2
7574;Visitante;14;4;41%;426;12;0;0;2;3
7570;Mandante;13;3;43%;375;15;4;0;0;11
7570;Visitante;4;2;57%;504;17;3;0;0;4
7577;Mandante;13;2;47%;380;15;3;0;0;5
7577;Visitante;14;5;53%;433;12;2;1;1;10
7572;Mandante;21;4;51%;461;12;0;0;0;8
7572;Visitante;14;4;49%;466;9;0;0;1;4
7575;Mandante;18;5;36%;291;12;3;0;1;2
7575;Visitante;10;4;64%;507;19;3;0;0;7
7579;Mandante;22;10;42%;377;25;3;0;1;6
7579;Visitante;10;4;58%;517;14;2;0;3;1
7578;Mandante;9;5;53%;482;11;3;0;0;3
7578;Visitante;19;4;47%;421;15;0;0;4;6
7580;Mandante;13;4;46%;342;21;2;0;0;8
7580;Visitante;11;2;54%;411;8;1;0;0;2
7582;Mandante;13;5;34%;255;15;2;0;0;4
7582;Visitante;10;2;66%;477;18;5;0;0;5
7581;Mandante;9;3;46%;450;12;0;0;1;6
7581;Visitante;15;6;54%;531;7;1;0;1;4
7583;Mandante;16;5;51%;384;16;1;0;1;8
7583;Visitante;17;6;49%;399;17;3;0;2;3
7584;Mandante;22;11;65%;456;16;1;0;0;6
7584;Visitante;9;1;35%;259;15;7;0;2;2
7587;Mandante;9;4;57%;539;10;0;0;0;7
7587;Visitante;14;3;43%;406;16;2;0;1;4
7585;Mandante;10;3;28%;250;11;1;0;1;2
7585;Visitante;17;7;72%;632;13;4;0;1;12
7588;Mandante;20;6;61%;519;14;1;0;1;5
7588;Visitante;13;4;39%;333;10;1;1;1;4
7589;Mandante;13;7;52%;544;8;2;0;0;8
7589;Visitante;17;12;48%;490;10;1;0;0;8
7586;Mandante;20;11;53%;394;27;1;0;0;9
7586;Visitante;9;1;47%;367;15;2;0;1;1
7591;Mandante;23;6;64%;504;16;3;0;4;8
7591;Visitante;9;3;36%;305;12;5;0;4;3
7590;Mandante;11;4;48%;474;13;2;0;0;3
7590;Visitante;8;2;52%;513;19;4;0;1;2
7592;Mandante;12;6;37%;295;20;2;0;2;2
7592;Visitante;13;3;63%;487;12;2;0;2;7
7595;Mandante;19;7;57%;464;18;2;0;1;7
7595;Visitante;20;7;43%;362;9;3;0;1;4
7598;Mandante;23;8;56%;435;18;2;0;1;8
7598;Visitante;15;5;44%;346;11;3;1;5;5
7597;Mandante;;;;;;;;;
7597;Visitante;;;;;;;;;
7596;Mandante;16;5;54%;505;10;0;0;0;4
7596;Visitante;14;6;46%;442;14;0;1;0;3
7593;Mandante;21;4;61%;544;14;1;0;4;6
7593;Visitante;4;1;39%;376;18;2;0;0;0
7594;Mandante;18;9;63%;539;13;2;0;3;8
7594;Visitante;13;4;37%;309;14;3;0;2;6
7599;Mandante;12;3;53%;478;12;2;0;2;6
7599;Visitante;8;2;47%;430;14;2;0;0;4
7601;Mandante;24;11;54%;501;20;3;0;0;10
7601;Visitante;4;3;46%;442;12;2;0;1;2
7602;Mandante;17;8;33%;245;23;2;0;0;5
7602;Visitante;13;4;67%;479;19;4;0;1;5
7600;Mandante;11;5;33%;255;11;3;1;0;2
7600;Visitante;24;10;67%;488;8;1;0;0;18
7604;Mandante;11;3;58%;512;9;1;1;3;4
7604;Visitante;17;2;42%;371;19;3;0;1;6
7609;Mandante;14;7;63%;601;11;2;0;4;4
7609;Visitante;12;5;37%;342;9;3;0;2;3
7606;Mandante;23;5;63%;583;16;1;0;3;11
7606;Visitante;4;2;37%;362;12;4;0;1;3
7608;Mandante;19;6;31%;238;18;1;0;7;9
7608;Visitante;6;2;69%;571;14;3;0;0;3
7607;Mandante;19;4;53%;419;16;1;0;0;9
7607;Visitante;12;8;47%;395;12;1;0;2;4
7603;Mandante;11;2;51%;368;16;1;0;3;5
7603;Visitante;18;6;49%;348;14;2;0;3;10
7605;Mandante;6;1;36%;281;14;3;0;2;2
7605;Visitante;17;4;64%;493;16;6;0;1;7
7611;Mandante;8;2;63%;444;13;10;0;0;0
7611;Visitante;17;2;37%;254;19;0;0;6;8
7610;Mandante;24;8;57%;570;10;1;0;0;13
7610;Visitante;9;5;43%;437;14;4;0;0;4
7617;Mandante;11;4;49%;392;16;4;0;2;9
7617;Visitante;12;5;51%;412;21;3;0;0;2
7612;Mandante;11;4;63%;517;19;5;0;0;7
7612;Visitante;15;1;37%;316;19;5;0;3;4
7613;Mandante;12;3;62%;539;9;1;0;0;2
7613;Visitante;14;2;38%;337;12;2;0;0;5
7615;Mandante;18;3;65%;559;13;1;0;1;8
7615;Visitante;10;5;35%;313;11;3;0;0;2
7614;Mandante;10;5;33%;303;9;2;0;0;3
7614;Visitante;11;4;67%;603;10;2;1;2;3
7616;Mandante;13;5;40%;296;16;3;0;1;3
7616;Visitante;9;1;60%;438;14;4;0;3;4
7619;Mandante;16;4;44%;334;19;3;0;1;3
7619;Visitante;15;5;56%;412;10;1;0;0;9
7618;Mandante;13;3;52%;417;21;4;0;2;3
7618;Visitante;9;4;48%;399;15;3;0;1;0
7621;Mandante;21;8;65%;652;16;1;0;2;8
7621;Visitante;10;4;35%;343;6;0;0;1;2
7620;Mandante;14;4;42%;394;8;1;0;0;10
7620;Visitante;7;2;58%;537;10;2;0;5;4
7625;Mandante;8;1;56%;469;15;2;0;1;4
7625;Visitante;18;2;44%;362;16;3;0;1;9
7628;Mandante;13;3;39%;301;14;2;0;0;2
7628;Visitante;12;3;61%;470;22;1;0;2;0
7623;Mandante;16;6;56%;457;20;1;0;1;6
7623;Visitante;9;2;44%;372;17;3;1;0;4
7622;Mandante;13;4;40%;369;15;2;1;0;5
7622;Visitante;14;4;60%;567;12;3;0;4;9
7624;Mandante;27;7;72%;771;2;0;0;2;11
7624;Visitante;12;0;28%;304;11;3;0;0;2
7627;Mandante;18;4;55%;410;14;2;0;1;3
7627;Visitante;14;6;45%;356;21;5;0;0;5
7626;Mandante;11;7;64%;682;11;0;0;3;5
7626;Visitante;14;1;36%;382;12;0;0;1;7
7629;Mandante;10;3;31%;288;13;0;0;0;0
7629;Visitante;19;4;69%;635;16;2;0;5;10
7634;Mandante;21;3;43%;304;16;2;0;1;7
7634;Visitante;7;3;57%;406;29;4;0;1;7
7633;Mandante;12;4;66%;630;7;1;0;3;10
7633;Visitante;5;2;34%;343;7;4;1;0;1
7631;Mandante;25;7;45%;448;12;1;0;2;11
7631;Visitante;5;1;55%;538;13;1;0;1;5
7630;Mandante;22;5;63%;477;12;2;0;1;9
7630;Visitante;9;1;37%;296;10;2;0;3;1
7632;Mandante;11;1;37%;302;17;5;0;1;4
7632;Visitante;12;3;63%;513;17;2;0;1;10
7636;Mandante;21;5;39%;328;20;2;0;3;8
7636;Visitante;13;7;61%;520;10;1;0;0;2
7635;Mandante;18;6;64%;607;14;2;0;1;5
7635;Visitante;11;2;36%;339;17;3;0;0;2
7637;Mandante;24;5;59%;532;12;1;0;0;4
7637;Visitante;12;4;41%;383;14;2;0;1;5
7638;Mandante;17;7;51%;353;14;2;0;0;6
7638;Visitante;12;2;49%;350;17;0;1;0;6
7641;Mandante;7;3;47%;463;9;1;0;1;4
7641;Visitante;14;5;53%;515;11;2;0;4;7
7640;Mandante;11;4;46%;354;10;0;1;1;6
7640;Visitante;12;4;54%;426;15;6;0;2;5
7642;Mandante;14;7;45%;506;11;1;0;0;3
7642;Visitante;19;2;55%;593;7;1;0;0;3
7639;Mandante;10;2;34%;276;13;3;0;1;3
7639;Visitante;24;11;66%;515;10;1;0;2;12
7643;Mandante;19;4;53%;461;16;4;0;2;2
7643;Visitante;2;0;47%;413;13;4;0;1;3
7648;Mandante;18;11;53%;484;14;0;0;2;5
7648;Visitante;8;1;47%;426;15;2;0;3;1
7644;Mandante;15;4;35%;296;12;2;0;1;5
7644;Visitante;10;3;65%;549;21;5;1;1;3
7647;Mandante;14;6;53%;421;13;1;0;1;9
7647;Visitante;8;2;47%;379;18;1;0;1;1
7645;Mandante;20;8;69%;721;13;2;0;0;12
7645;Visitante;9;3;31%;318;17;4;0;0;5
7646;Mandante;;;;;;;;;
7646;Visitante;;;;;;;;;
7651;Mandante;11;6;71%;622;18;2;0;2;4
7651;Visitante;10;5;29%;255;12;4;0;1;6
7650;Mandante;14;6;40%;361;15;2;0;0;5
7650;Visitante;15;5;60%;513;12;2;0;1;13
7652;Mandante;12;2;38%;330;13;2;0;0;5
7652;Visitante;17;6;62%;527;11;3;0;1;7
7649;Mandante;14;10;45%;333;19;3;0;0;8
7649;Visitante;15;5;55%;406;18;3;0;4;5
7657;Mandante;30;16;74%;561;8;1;0;0;11
7657;Visitante;7;2;26%;202;9;2;0;3;0
7656;Mandante;27;8;67%;549;2;2;0;1;16
7656;Visitante;4;1;33%;296;18;6;0;0;1
7654;Mandante;17;6;61%;460;15;3;0;2;6
7654;Visitante;12;4;39%;303;16;3;0;3;2
7653;Mandante;7;1;42%;454;11;0;0;3;5
7653;Visitante;8;1;58%;640;8;0;0;0;3
7655;Mandante;15;3;38%;264;20;3;0;2;5
7655;Visitante;21;7;62%;439;16;5;0;2;10
7658;Mandante;23;7;71%;628;11;2;0;1;14
7658;Visitante;9;5;29%;265;15;2;0;2;5
7663;Mandante;16;5;44%;391;25;4;0;4;3
7663;Visitante;5;2;56%;499;22;2;2;1;2
7659;Mandante;12;1;58%;517;17;1;1;1;5
7659;Visitante;12;5;42%;384;8;1;0;2;5
7662;Mandante;9;4;42%;286;26;3;0;1;3
7662;Visitante;21;6;58%;374;13;2;0;1;9
7661;Mandante;;;;;;;;;
7661;Visitante;;;;;;;;;
7660;Mandante;11;4;42%;415;13;3;0;0;1
7660;Visitante;10;3;58%;570;14;2;0;0;2
7667;Mandante;9;1;51%;441;12;1;1;1;9
7667;Visitante;13;4;49%;445;14;2;1;1;2
7665;Mandante;19;7;52%;409;15;1;0;0;3
7665;Visitante;10;4;48%;385;12;4;0;0;2
7664;Mandante;14;3;44%;318;20;1;0;2;4
7664;Visitante;6;3;56%;410;17;3;1;0;5
7666;Mandante;15;3;62%;490;16;4;0;1;5
7666;Visitante;11;3;38%;304;19;2;0;0;3
7668;Mandante;19;6;49%;400;29;1;0;0;5
7668;Visitante;8;2;51%;405;19;3;0;3;3
7669;Mandante;15;4;55%;386;22;1;0;1;3
7669;Visitante;6;1;45%;321;22;4;0;0;4
7670;Mandante;;;;;;;;;
7670;Visitante;;;;;;;;;
7672;Mandante;14;4;72%;660;20;1;0;0;4
7672;Visitante;13;5;28%;264;14;3;0;0;2
7671;Mandante;11;5;55%;490;11;3;0;1;6
7671;Visitante;9;2;45%;408;12;3;0;0;6
7674;Mandante;16;4;47%;360;16;1;0;0;10
7674;Visitante;16;7;53%;411;15;1;0;1;5
7676;Mandante;15;5;63%;488;23;5;0;0;5
7676;Visitante;12;3;37%;290;16;2;0;3;4
7677;Mandante;18;10;60%;435;9;2;0;4;15
7677;Visitante;11;4;40%;308;13;2;0;0;4
7673;Mandante;16;2;45%;397;14;1;0;1;7
7673;Visitante;11;0;55%;486;9;0;0;3;4
7675;Mandante;14;3;48%;408;18;2;0;2;1
7675;Visitante;14;5;52%;450;16;1;0;1;1
7678;Mandante;10;2;40%;350;13;4;0;0;2
7678;Visitante;15;0;60%;526;13;2;0;2;6
7679;Mandante;11;4;35%;229;14;3;0;4;8
7679;Visitante;11;4;65%;427;16;0;1;2;4
7680;Mandante;22;6;61%;640;8;1;0;0;8
7680;Visitante;15;4;39%;412;12;2;0;0;5
7686;Mandante;19;10;62%;500;15;3;0;4;6
7686;Visitante;20;2;38%;311;8;4;0;1;6
7685;Mandante;30;4;60%;507;12;2;1;3;16
7685;Visitante;9;5;40%;368;11;1;0;0;1
7684;Mandante;10;7;31%;273;18;1;1;4;4
7684;Visitante;13;1;69%;582;14;1;0;2;7
7682;Mandante;9;7;50%;371;11;1;0;1;3
7682;Visitante;8;6;50%;373;24;3;0;3;5
7681;Mandante;18;2;57%;511;13;4;0;0;8
7681;Visitante;12;2;43%;395;14;1;0;1;5
7683;Mandante;15;6;38%;359;19;2;0;0;6
7683;Visitante;14;4;62%;595;13;3;0;2;6
7687;Mandante;23;9;69%;583;17;4;0;3;11
7687;Visitante;9;4;31%;268;16;3;0;0;3
7688;Mandante;19;6;64%;575;13;1;0;0;6
7688;Visitante;11;3;36%;318;11;2;1;4;5
7690;Mandante;8;5;39%;292;20;3;0;4;2
7690;Visitante;14;3;61%;459;11;2;0;1;4
7692;Mandante;20;7;42%;263;21;6;0;1;5
7692;Visitante;14;3;58%;367;15;1;0;1;2
7691;Mandante;18;5;58%;506;14;4;0;0;4
7691;Visitante;7;2;42%;380;15;2;0;1;3
7689;Mandante;19;9;41%;373;14;4;0;4;3
7689;Visitante;21;7;59%;527;13;2;1;2;5
7694;Mandante;7;1;56%;551;16;3;0;3;9
7694;Visitante;8;1;44%;447;8;2;0;0;3
7693;Mandante;17;9;41%;287;15;6;1;1;8
7693;Visitante;7;4;59%;428;19;3;1;1;3
7695;Mandante;13;3;49%;360;15;4;1;3;5
7695;Visitante;14;6;51%;386;15;1;1;2;1
7696;Mandante;13;6;46%;367;11;3;0;1;7
7696;Visitante;17;8;54%;426;12;1;0;0;7
7697;Mandante;19;5;55%;420;14;4;0;2;3
7697;Visitante;12;5;45%;350;22;3;1;1;4
7698;Mandante;16;5;52%;470;19;3;0;3;2
7698;Visitante;6;3;48%;450;13;1;0;4;3
7701;Mandante;18;9;43%;393;17;2;0;2;7
7701;Visitante;8;3;57%;545;13;3;0;2;2
7703;Mandante;15;4;55%;485;14;1;1;0;7
7703;Visitante;7;2;45%;413;14;2;0;4;0
7702;Mandante;11;6;42%;347;12;0;0;0;7
7702;Visitante;17;10;58%;491;18;3;0;0;7
7700;Mandante;;;;;;;;;
7700;Visitante;;;;;;;;;
7699;Mandante;14;3;68%;634;13;0;0;0;3
7699;Visitante;15;7;32%;304;14;0;0;1;2
7707;Mandante;33;12;68%;686;7;1;0;1;7
7707;Visitante;5;3;32%;344;16;2;0;1;1
7708;Mandante;12;6;59%;463;12;3;0;4;5
7708;Visitante;10;5;41%;316;16;2;0;0;11
7704;Mandante;14;3;47%;436;7;2;1;1;6
7704;Visitante;11;4;53%;471;13;3;0;1;6
7706;Mandante;21;10;66%;576;16;2;0;1;8
7706;Visitante;4;2;34%;297;7;0;1;1;4
7705;Mandante;12;1;41%;317;25;1;0;2;5
7705;Visitante;5;0;59%;449;15;0;0;2;3
7709;Mandante;;;;;;;;;
7709;Visitante;;;;;;;;;
7710;Mandante;21;7;57%;501;17;0;0;1;6
7710;Visitante;6;5;43%;391;16;2;0;0;3
7711;Mandante;;;;;;;;;
7711;Visitante;;;;;;;;;
7716;Mandante;7;4;26%;203;9;2;1;0;5
7716;Visitante;11;5;74%;611;14;2;0;3;5
7717;Mandante;18;7;52%;473;19;4;0;0;2
7717;Visitante;3;1;48%;449;16;3;1;2;1
7714;Mandante;17;10;61%;486;14;3;0;1;3
7714;Visitante;9;5;39%;312;22;3;0;0;5
7715;Mandante;16;4;52%;412;11;3;0;4;9
7715;Visitante;10;5;48%;404;14;0;0;3;2
7712;Mandante;12;2;48%;399;19;0;1;2;4
7712;Visitante;8;4;52%;420;15;1;1;2;2
7713;Mandante;18;3;47%;441;17;3;0;3;6
7713;Visitante;13;6;53%;497;14;3;0;1;4
7718;Mandante;15;2;61%;450;13;2;0;0;5
7718;Visitante;15;5;39%;285;16;1;0;2;4
7719;Mandante;19;4;55%;496;10;0;1;0;5
7719;Visitante;7;3;45%;426;9;1;0;0;5
7721;Mandante;15;7;67%;538;15;1;0;0;8
7721;Visitante;8;2;33%;285;17;1;0;3;2
7723;Mandante;8;5;52%;399;17;2;0;1;5
7723;Visitante;12;4;48%;386;19;4;0;3;5
7720;Mandante;11;4;69%;534;14;1;0;0;10
7720;Visitante;9;5;31%;247;15;3;0;2;4
7722;Mandante;16;9;49%;485;10;4;0;0;8
7722;Visitante;17;7;51%;496;6;4;0;1;1
7726;Mandante;12;4;66%;658;15;2;0;0;1
7726;Visitante;2;0;34%;341;16;2;1;3;1
7727;Mandante;11;3;52%;389;21;3;0;0;5
7727;Visitante;7;2;48%;365;14;1;1;4;3
7725;Mandante;11;3;57%;501;14;3;0;2;3
7725;Visitante;12;2;43%;364;15;4;0;1;11
7724;Mandante;14;5;45%;484;9;0;0;0;10
7724;Visitante;11;5;55%;607;14;1;0;1;4
7728;Mandante;26;10;61%;509;14;3;0;0;12
7728;Visitante;7;2;39%;344;15;1;0;0;2
7730;Mandante;21;4;57%;453;15;3;0;2;4
7730;Visitante;9;3;43%;354;19;1;0;1;3
7729;Mandante;13;2;61%;508;9;1;0;2;5
7729;Visitante;12;6;39%;320;10;1;0;2;8
7731;Mandante;8;2;41%;378;15;1;1;1;4
7731;Visitante;9;5;59%;540;9;2;0;1;8
7732;Mandante;18;8;46%;413;13;1;0;2;5
7732;Visitante;9;4;54%;472;15;2;0;4;4
7733;Mandante;13;4;51%;445;14;1;0;3;9
7733;Visitante;9;4;49%;442;16;5;0;1;2
7734;Mandante;9;2;34%;276;11;5;0;1;3
7734;Visitante;18;9;66%;516;21;0;1;2;7
7738;Mandante;19;8;52%;571;11;2;0;0;7
7738;Visitante;12;4;48%;533;10;1;0;0;2
7735;Mandante;22;11;62%;437;8;3;0;1;11
7735;Visitante;9;4;38%;289;15;6;0;1;3
7736;Mandante;11;6;47%;435;14;4;0;2;2
7736;Visitante;18;6;53%;482;14;2;1;4;8
7737;Mandante;10;4;48%;312;22;3;0;3;3
7737;Visitante;15;3;52%;320;14;1;2;0;7
7739;Mandante;15;8;46%;406;12;0;0;0;3
7739;Visitante;12;1;54%;463;11;2;0;2;7
7741;Mandante;12;2;52%;379;20;2;0;1;3
7741;Visitante;6;0;48%;349;24;5;0;3;1
7743;Mandante;19;7;56%;400;14;2;0;0;7
7743;Visitante;15;8;44%;334;22;5;0;1;5
7742;Mandante;13;3;58%;461;20;2;0;1;4
7742;Visitante;7;3;42%;351;19;3;0;0;4
7740;Mandante;23;6;39%;347;11;1;0;5;18
7740;Visitante;3;0;61%;570;5;1;0;0;0
7746;Mandante;;;;;;;;;
7746;Visitante;;;;;;;;;
7749;Mandante;25;11;61%;659;6;0;0;0;10
7749;Visitante;15;9;39%;435;14;1;0;1;0
7745;Mandante;11;3;54%;383;16;1;0;5;5
7745;Visitante;9;1;46%;336;11;1;0;0;7
7748;Mandante;22;10;64%;628;10;0;0;1;15
7748;Visitante;12;4;36%;365;10;1;0;0;4
7747;Mandante;12;2;49%;429;19;4;0;2;3
7747;Visitante;13;3;51%;439;12;1;0;1;6
7744;Mandante;33;6;72%;523;14;1;0;3;11
7744;Visitante;7;2;28%;206;16;3;0;1;3
7753;Mandante;14;5;54%;442;14;3;0;2;1
7753;Visitante;17;7;46%;383;23;1;0;2;11
7751;Mandante;9;3;41%;351;9;2;0;3;1
7751;Visitante;13;5;59%;487;14;2;0;0;4
7750;Mandante;15;3;49%;396;12;2;0;2;4
